,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTriplet
0,SC2214,2014-10-23 00:00:00,Lassen,5097.00,2100-01-01 00:00:00,US,035,06,180200021404,,41.05204,-120.68720,Ash Valley,VYAC1,-8.0,2214:CA:SCAN
0,,1892-07-01 00:00:00,Jackson,1750.00,2100-01-01 00:00:00,US,029,41,171003080107,17100308,42.21666,-122.71666,Ashland,ASHO3,,0304:OR:COOP
0,,1977-01-01 00:00:00,Flathead,3850.00,2100-01-01 00:00:00,US,029,30,170102080102,17010208,48.16662,-114.60097,Ashley Ck nr Marion,,,12367100:MT:USGS
0,,1914-10-01 00:00:00,Uintah,6231.00,2100-01-01 00:00:00,US,047,49,140600100805,14060002,40.57746,-109.62209,Ashley Ck nr Vernal,,,09266500:UT:USGS
0,14A19S,2010-01-09 00:00:00,Flathead,4820.00,2100-01-01 00:00:00,US,029,30,170102080108,17010208,48.20161,-114.51495,Ashley Divide,AYDM8,-8.0,1165:MT:SNTLT
0,,1981-02-01 00:00:00,Flathead,4820.00,2100-01-01 00:00:00,US,029,30,170102080108,17010208,48.20161,-114.51495,Ashley Divide,AYDM8,,14A19:MT:SNOW
0,,1981-10-01 00:00:00,Flathead,4820.00,2013-02-01 00:00:00,US,029,30,170102080105,17010208,48.16667,-114.51667,Ashley Divide,AYDM8,,MT19:MT:MPRC
0,,1975-05-01 00:00:00,Flathead,3946.00,2100-01-01 00:00:00,US,029,30,170102080101,17010208,48.18333,-114.61667,Ashley Lake,,,12367000:MT:BOR
0,,1981-02-01 00:00:00,Flathead,4000.00,2012-06-01 00:00:00,US,029,30,170102080101,17010208,48.21667,-114.55000,Ashley Lake,ALKM8,,14A20:MT:SNOW
0,,1981-10-01 00:00:00,Flathead,4000.00,2008-12-31 00:00:00,US,029,30,170102080101,17010208,48.21667,-114.55000,Ashley Lake,,,MT20:MT:MPRC
0,,1965-10-01 00:00:00,Uintah,10500.00,1995-10-01 00:00:00,US,047,49,140600100801,14060002,40.71666,-109.80000,Ashley Twin Lakes,,,X011:UT:MPRC
0,,1962-03-01 00:00:00,Uintah,10500.00,1995-12-31 00:00:00,US,047,49,140600100801,14060002,40.71667,-109.80000,Ashley-Twin Lakes,,,09J11:UT:SNOW
0,,1897-02-01 00:00:00,Fremont,5260.00,2100-01-01 00:00:00,US,043,16,170402020701,17040203,44.06666,-111.45000,Ashton,ASHI1,,0470:ID:COOP
0,,1991-03-22 00:00:00,Asotin,760.00,2100-01-01 00:00:00,US,003,53,170601030209,17060103,46.34072,-117.05599,Asotin Ck at Asotin,,,13335050:WA:USGS
0,,1960-02-01 00:00:00,Pitkin,9700.00,1983-06-01 00:00:00,US,097,08,140100040202,14010004,39.10000,-106.81666,Aspen,,,06K22:CO:SNOW
0,,1949-11-01 00:00:00,Pitkin,8160.00,2100-01-01 00:00:00,US,097,08,140100040203,14010004,39.18333,-106.83333,Aspen 1 SW,ASPC2,,0372:CO:COOP
0,,1965-02-01 00:00:00,Bonneville,6500.00,1994-12-31 00:00:00,US,019,16,170402050405,17040205,43.45000,-111.58333,Aspen Grove (Disc),,,11F10:ID:SNOW
0,,1961-01-01 00:00:00,Lemhi,8200.00,1999-12-31 00:00:00,US,059,16,170602040501,17060204,44.75000,-113.15000,Aspen Hall Pass Am (Disc),,,13E21:ID:SNOW
0,,1919-01-01 00:00:00,Teton,7750.00,2100-01-01 00:00:00,US,039,56,170401010104,17040101,44.26778,-110.62612,Aster Creek,ACWW4,,10E08:WY:SNOW
0,,1953-01-01 00:00:00,Clatsop,10.00,2100-01-01 00:00:00,US,007,41,170800060208,17080006,46.15000,-123.88333,Astoria WSO Airport,ASTO3,,0328:OR:COOP
0,,1982-10-01 00:00:00,North Slope,3400.00,2100-01-01 00:00:00,US,185,02,190604020101,19060402,68.17283,-149.43033,Atigun Camp,,,X494:AK:MPRC
0,,1979-10-01 00:00:00,North Slope,4750.00,1986-10-01 00:00:00,US,185,02,190604020101,19040301,68.13333,-149.48333,Atigun Cirque,,-9.0,202:AK:MSNT
0,,1980-02-01 00:00:00,North Slope,4750.00,1987-12-31 00:00:00,US,185,02,190604020101,19060402,68.13333,-149.48333,Atigun Cirque (Discontinued),,,49T05:AK:SNOW
0,49T03S,1981-10-01 00:00:00,North Slope,4800.00,2100-01-01 00:00:00,US,185,02,190802010102,19040301,68.12983,-149.47817,Atigun Pass,ATGA2,-9.0,957:AK:SNTL
0,,1987-01-01 00:00:00,Elmore,7080.00,1991-12-31 00:00:00,US,039,16,170501110105,17050111,43.78333,-115.11667,Atlanta Mine (Disc),,,15F18:ID:SNOW
0,15F04S,1978-10-01 00:00:00,Elmore,7580.00,2100-01-01 00:00:00,US,039,16,170501110204,17050111,43.75690,-115.23907,Atlanta Summit,ATAI1,-8.0,306:ID:SNTL
0,,1931-05-01 00:00:00,Elmore,7580.00,1993-12-31 00:00:00,US,039,16,170501110204,17050111,43.75000,-115.23333,Atlanta Summit (Disc),,,15F04:ID:SNOW
0,,1980-02-01 00:00:00,Elmore,5370.00,1991-12-31 00:00:00,US,039,16,170501110105,17050111,43.80000,-115.13333,Atlanta Townsite (Disc),,,15F17:ID:SNOW
0,,1856-01-01 00:00:00,UNKNOWN,0.00,2100-01-01 00:00:00,NA,999,99,,99999999,0.00000,0.00000,Atlantic Multidecadal Oscillation,,,AMO:NA:CLMIND
0,,1964-02-01 00:00:00,UNKNOWN,2395.00,2100-01-01 00:00:00,CA,999,96,190701010000,19040106,59.56667,-133.70000,Atlin Lake,ATLQ9,,33K01:BC:SNOW
0,,2022-08-25 00:00:00,Salt Lake,8753.00,2100-01-01 00:00:00,US,035,49,160202040202,,40.59124,-111.63775,Atwater,,-8.0,1308:UT:SNTL
0,,1977-02-01 00:00:00,Duchesne,10840.00,1989-12-31 00:00:00,US,013,49,140600031102,14060003,40.73333,-110.28333,Atwood Lake,,,10J41:UT:SNOW
0,,1946-10-01 00:00:00,Grand,10450.00,2100-01-01 00:00:00,US,049,08,140100010402,14010001,39.76087,-105.90642,August P Gumlick Tunnel,,,CO0041:CO:USGS
0,,1888-04-01 00:00:00,Lander,6600.00,2100-01-01 00:00:00,US,015,32,160401070401,16040107,39.50000,-117.08333,Austin,ASTN2,,0507:NV:COOP
0,,1950-01-01 00:00:00,Lewis and Clark,4790.00,2020-10-01 00:00:00,US,049,30,100301011403,10030101,46.63333,-112.25000,Austin 1 W,AUSM8,,0375:MT:COOP
0,,1936-02-01 00:00:00,Caribou,6400.00,1994-12-31 00:00:00,US,029,16,170402070208,17040207,42.78333,-111.43333,Austin Bros. Ranch (Disc),,,11G03:ID:SNOW
0,,1970-10-01 00:00:00,Rio Arriba,7519.00,2100-01-01 00:00:00,US,039,35,130201020301,13020102,36.85330,-106.67170,Azotea Tunnel,,,08284160:NM:USGS
0,,1992-01-01 00:00:00,Colfax,9880.00,1992-12-31 00:00:00,US,007,35,110800020106,11080002,36.61667,-105.16667,Aztec,,,05N20:NM:SNOW
0,,1993-01-01 00:00:00,Colfax,9880.00,2100-01-01 00:00:00,US,007,35,110800020204,11080002,36.63333,-105.18333,Aztec #2,AZEN5,,05N21:NM:SNOW
0,,1996-09-01 00:00:00,UNKNOWN,5331.00,2100-01-01 00:00:00,US,999,96,,,52.58333,-119.71667,Azure,,,1E08P:BC:MSNT
0,,1970-04-01 00:00:00,UNKNOWN,5315.00,2011-07-01 00:00:00,CA,999,96,,17110001,52.66853,-119.69101,Azure River,AZRQ2,,1E08:BC:SNOW
0,,1996-09-01 00:00:00,UNKNOWN,4298.00,2020-09-25 00:00:00,CA,999,96,,17010101,52.58300,-119.71600,Azure River Pillow,AZUQ2,,1E08P:BC:SNOW
0,,1906-06-01 00:00:00,Glacier,4300.00,2020-10-01 00:00:00,US,035,30,090400010405,10010002,48.93333,-113.36666,Babb 6 NE,BNEM8,,0392:MT:COOP
0,,1961-01-01 00:00:00,Boise,4928.00,2100-01-01 00:00:00,US,015,16,170501120301,17050112,43.90129,-115.70731,Bad Bear,BADI1,,15F02:ID:SNOW
0,,1951-01-01 00:00:00,Glacier,4179.00,2100-01-01 00:00:00,US,035,30,100302010203,10030201,48.34619,-112.84176,Badger Ck nr Browning,,,06093200:MT:USGS
0,,1960-02-01 00:00:00,Fresno,8300.00,2100-01-01 00:00:00,US,019,06,180400060902,,37.26500,-119.10800,Badger Flat,,,BDF:CA:SNOW
0,,1947-03-01 00:00:00,Cassia,6756.00,2100-01-01 00:00:00,US,031,16,170402110302,17040211,42.09762,-114.17287,Badger Gulch,BDGI1,,14G03:ID:SNOW
0,,1961-04-01 00:00:00,Pondera,6900.00,2008-06-01 00:00:00,US,073,30,100302010201,10030201,48.13088,-113.02317,Badger Pass,BADM8,,13A15:MT:SNOW
0,13A15S,1968-10-01 00:00:00,Pondera,6900.00,2100-01-01 00:00:00,US,073,30,100302010201,10030201,48.13088,-113.02317,Badger Pass,BADM8,-8.0,307:MT:SNTL
0,,1979-09-01 00:00:00,Carbon,6240.00,2100-01-01 00:00:00,US,007,56,140500030704,14050003,41.03333,-107.65000,Baggs,BAGW4,,0484:WY:COOP
0,,1901-04-01 00:00:00,Park,7730.00,2100-01-01 00:00:00,US,093,08,101900020204,10190002,39.40000,-105.48333,Bailey,BLYC2,,0454:CO:COOP
0,,1939-11-01 00:00:00,Meagher,5325.00,2100-01-01 00:00:00,US,059,30,100402010105,10040201,46.57919,-110.55886,Bair Res,,,06116500:MT:BOR
0,,1959-02-01 00:00:00,Stevens,3215.00,1990-12-31 00:00:00,US,065,53,170200030201,17020003,48.61667,-117.56667,Baird,,,17A06:WA:SNOW
0,,1994-02-01 00:00:00,Stevens,3159.00,2100-01-01 00:00:00,US,065,53,170200030201,17020003,48.60670,-117.55251,Baird #2,,,17A07:WA:SNOW
0,,1922-12-01 00:00:00,Fallon,2930.00,2020-10-01 00:00:00,US,025,30,101000050501,10100005,46.36666,-104.26666,Baker,BKRM8,,0412:MT:COOP
0,11R06S,1965-10-01 00:00:00,Coconino,7363.00,2100-01-01 00:00:00,US,005,04,150602030206,15060203,34.45654,-111.40651,Baker Butte,BKBA3,-8.0,308:AZ:SNTL
0,,1966-01-01 00:00:00,Gila,7300.00,1999-05-01 00:00:00,US,007,04,150602030206,15060203,34.45000,-111.40000,Baker Butte (Disc.),,,11R06:AZ:SNOW
0,,1972-01-01 00:00:00,Gila,7700.00,2100-01-01 00:00:00,US,007,04,150602030206,15060203,34.45000,-111.38333,Baker Butte No. 2,XBBA3,,11R07:AZ:SNOW
0,11R07S,2009-05-18 00:00:00,Coconino,7752.00,2100-01-01 00:00:00,US,005,04,150602030103,15060203,34.45552,-111.38262,Baker Butte Smt,BBSA3,-8.0,1140:AZ:SNTL
0,,1942-03-01 00:00:00,White Pine,7950.00,2100-01-01 00:00:00,US,033,32,160203010802,16020301,38.97485,-114.25147,Baker Creek #1,BKEN2,,14L01:NV:SNOW
0,,1942-03-01 00:00:00,White Pine,8950.00,2100-01-01 00:00:00,US,033,32,160203010802,16020301,38.97098,-114.27697,Baker Creek #2,BAKN2,,14L02:NV:SNOW
0,,1942-04-01 00:00:00,White Pine,9250.00,2100-01-01 00:00:00,US,033,32,160203010802,16020301,38.96715,-114.28668,Baker Creek #3,BKCN2,,14L03:NV:SNOW
0,,2014-03-01 00:00:00,White Pine,9250.00,2014-03-01 00:00:00,US,033,32,160203010802,16020301,38.96666,-114.28333,Baker Creek #3 AM,,,14L03A:NV:SNOW
0,,1943-05-01 00:00:00,Baker,3370.00,2100-01-01 00:00:00,US,001,41,170502030302,17050203,44.83333,-117.81666,Baker FAA AP,BKEO3,,0412:OR:COOP
0,,1970-01-01 00:00:00,Whatcom,4900.00,1978-11-03 00:00:00,US,073,53,171100040301,17110005,48.71667,-121.85000,Baker Pass Am (Disc),,,21A27:WA:SNOW
0,,1910-10-01 00:00:00,Skagit,190.00,2100-01-01 00:00:00,US,057,53,171100051007,17110005,48.54000,-121.74194,Baker R at Concrete,,,12193500:WA:USGS
0,,1969-03-01 00:00:00,Lincoln,5700.00,1990-12-31 00:00:00,US,053,30,170101011301,17010101,48.13333,-115.63333,Bald Eagle Peak,,,15A11:MT:SNOW
0,,1956-02-01 00:00:00,Big Horn,9380.00,1992-04-01 00:00:00,US,003,56,100800100501,10080016,44.80070,-107.84442,Bald Mountain,,,07E21:WY:SNOW
0,,1967-03-01 00:00:00,Whatcom,4400.00,1981-12-31 00:00:00,US,073,53,171100010306,17110001,48.98333,-121.98333,Bald Mountain Am (Disc),,,21A19:WA:SNOW
0,,1964-02-01 00:00:00,Matanuska-Susitna,2150.00,1987-12-31 00:00:00,US,170,02,190205050101,19020503,62.25000,-149.71667,Bald Mountain Lake (Disc),,,49N01:AK:SNOW
0,,1940-03-01 00:00:00,Humboldt,6720.00,2100-01-01 00:00:00,US,013,32,160402040101,17120008,41.78333,-119.61667,Bald Mt.,BLDN2,,19H01:NV:SNOW
0,19H01S,2017-07-18 00:00:00,Washoe,6720.00,2100-01-01 00:00:00,US,031,32,160402040101,,41.78333,-119.61667,Bald Mtn AM,BLDN2,-8.0,1240:NV:SNTLT
0,,1960-02-01 00:00:00,Union,6600.00,2100-01-01 00:00:00,US,061,41,170601040504,17060104,45.21158,-117.66260,Bald Mtn Am OR,BDZO3,,17D10:OR:SNOW
0,,2018-08-21 00:00:00,Union,6700.00,2100-01-01 00:00:00,US,061,41,170601040504,,45.21158,-117.66260,Bald Mtn AM OR,,-8.0,447:OR:SNTLT
0,07E21S,1975-10-01 00:00:00,Big Horn,9380.00,2100-01-01 00:00:00,US,003,56,100800100501,10080016,44.80070,-107.84442,Bald Mtn.,BLDW4,-8.0,309:WY:SNTL
0,,1973-01-01 00:00:00,Jefferson,5600.00,2100-01-01 00:00:00,US,031,41,170703011002,17070301,44.67778,-121.69228,Bald Peter,BPZO3,,21E22:OR:SNOW
0,,1961-03-01 00:00:00,Park,7500.00,2011-05-01 00:00:00,US,067,30,100700030301,10070003,46.11667,-110.45000,Bald Ridge,BALM8,,10C05:MT:SNOW
0,09S01S,1949-11-01 00:00:00,Apache,9221.00,2100-01-01 00:00:00,US,001,04,150200010203,15060102,33.97845,-109.50357,Baldy,BLDA3,-8.0,310:AZ:SNTL
0,,1950-01-01 00:00:00,Apache,9125.00,1999-05-01 00:00:00,US,001,04,150200010203,15060102,33.98333,-109.51667,Baldy #1 - Snow Course And Aerial,,,09S01:AZ:SNOW
0,,1963-04-01 00:00:00,Apache,9750.00,2000-04-01 00:00:00,US,001,04,150200010201,15020001,33.93333,-109.55000,Baldy #2 (Disc.),XBLA3,,09S15:AZ:SNOW
0,,1961-02-01 00:00:00,Gilpin,8800.00,2100-01-01 00:00:00,US,047,08,101900050502,10190005,39.90000,-105.58333,Baltimore,BLTC2,,05K23:CO:SNOW
0,,1897-06-01 00:00:00,Coos,20.00,2100-01-01 00:00:00,US,011,41,171003050506,17100305,43.15000,-124.40000,Bandon 2 NNE,BDNO3,,0471:OR:COOP
0,,1969-01-01 00:00:00,Lincoln,5600.00,2011-05-01 00:00:00,US,053,30,170101011202,17010101,48.57120,-115.44573,Banfield Mountain,BANM8,,15A08:MT:SNOW
0,15A08S,1968-10-01 00:00:00,Lincoln,5600.00,2100-01-01 00:00:00,US,053,30,170101011202,17010101,48.57120,-115.44573,Banfield Mountain,BANM8,-8.0,311:MT:SNTL
0,,1960-12-01 00:00:00,Grant,1580.00,2011-01-01 00:00:00,US,025,53,170200140108,17020014,47.61817,-119.29960,Banks Dry Falls Dam,,,12435599:WA:BOR
0,15E11S,1979-10-01 00:00:00,Boise,7040.00,2100-01-01 00:00:00,US,015,16,170501200202,17050120,44.30342,-115.23447,Banner Summit,BASI1,-8.0,312:ID:SNTL
0,,1979-01-01 00:00:00,Boise,7040.00,1991-12-31 00:00:00,US,015,16,170501200202,17050120,44.30000,-115.23333,Banner Summit (Disc),,,15E11:ID:SNOW
0,11R13S,2012-09-06 00:00:00,Coconino,6397.00,2100-01-01 00:00:00,US,005,04,150602020601,15060202,34.86142,-111.60497,Bar M,BRMA3,-8.0,1212:AZ:SNTL
0,,1972-01-01 00:00:00,Kenai Peninsula,40.00,1992-09-30 00:00:00,US,122,02,190203011204,19020301,59.48056,-151.64500,Barbara C nr Seldovia AK,,,15238820:AK:USGS
0,,1958-02-01 00:00:00,Modoc,6500.00,2005-10-01 00:00:00,US,049,06,180800010305,18080001,41.23333,-120.11667,Barber Creek,,,20H05:CA:SNOW
0,,1937-05-01 00:00:00,Lincoln,5500.00,2100-01-01 00:00:00,US,053,30,170101020202,17010102,47.96252,-115.53938,Baree Creek,BAEM8,,15B11:MT:SNOW
0,,1966-03-01 00:00:00,Lincoln,4600.00,2100-01-01 00:00:00,US,053,30,170101020202,17010102,47.96132,-115.51945,Baree Midway,BREM8,,15B16:MT:SNOW
0,,1965-03-01 00:00:00,Lincoln,3800.00,2100-01-01 00:00:00,US,053,30,170101020202,17010102,47.95203,-115.49348,Baree Trail,BTLM8,,15B15:MT:SNOW
0,,1961-04-01 00:00:00,Deer Lodge,8250.00,2013-06-01 00:00:00,US,023,30,170102010304,17010201,46.09713,-113.13038,Barker Lakes,BRLM8,,13C44:MT:SNOW
0,13C44S,1977-08-01 00:00:00,Deer Lodge,8250.00,2100-01-01 00:00:00,US,023,30,170102010304,17010201,46.09713,-113.13038,Barker Lakes,BRLM8,-8.0,313:MT:SNTL
0,,1968-10-01 00:00:00,UNKNOWN,4865.00,2100-01-01 00:00:00,US,999,96,,,53.05000,-121.48333,Barkerville,,,1A03P:BC:MSNT
0,,1981-01-01 00:00:00,Lake,6890.00,2100-01-01 00:00:00,US,037,41,171200070102,17120007,42.02282,-120.10930,Barley Camp AM,BRZO3,,20G23:OR:SNOW
0,,1957-04-01 00:00:00,UNKNOWN,5243.00,2015-05-01 00:00:00,CA,999,96,170200010305,17020001,50.06667,-118.35000,Barnes Creek,BARQ2,,2B06:BC:SNOW
0,,1900-01-01 00:00:00,UNKNOWN,5233.00,2000-01-01 00:00:00,US,999,96,170200010305,,50.06667,-118.35000,Barnes Creek,,,2B06P:BC:MPRC
0,,1992-10-01 00:00:00,UNKNOWN,5233.00,2100-01-01 00:00:00,US,999,96,170200010305,,50.06667,-118.35000,Barnes Creek,,,2B06P:BC:MSNT
0,,1991-10-01 00:00:00,UNKNOWN,5315.00,2020-09-25 00:00:00,CA,999,96,170200010305,17020001,50.06667,-118.35000,Barnes Creek Pillow,,,2B06P:BC:SNOW
0,18E37S,2013-07-18 00:00:00,Baker,5830.00,2100-01-01 00:00:00,US,001,41,170502020202,,44.36069,-118.31114,Barney Creek,BRCO3,-8.0,1246:OR:SNTLT
0,,1945-03-01 00:00:00,Baker,5950.00,1969-12-31 00:00:00,US,001,41,170502020301,17050202,44.33333,-118.23333,Barney Creek (Disc),,,18E14:OR:SNOW
0,,2008-02-01 00:00:00,Baker,5830.00,2100-01-01 00:00:00,US,001,41,170502020202,17050202,44.36067,-118.31113,Barney Creek (New),,,18E37:OR:SNOW
0,,1949-12-01 00:00:00,Adams,5150.00,2100-01-01 00:00:00,US,001,08,101900030501,10190003,39.95000,-104.76667,Barr Lake,,,06016020:CO:BOR
0,,1985-10-01 00:00:00,North Slope,25.00,2017-10-01 00:00:00,US,185,02,190602020106,19060202,71.32633,-156.62217,Barrow,,,203:AK:MSNT
0,,1949-09-01 00:00:00,North Slope,30.00,2100-01-01 00:00:00,US,185,02,190602020203,19060202,71.30000,-156.78333,Barrow WSO Airport,,,0546:AK:COOP
0,,1984-10-01 00:00:00,North Slope,30.00,1998-10-01 00:00:00,US,185,02,190605041910,19060502,70.13283,-143.13283,Barter Island,,,204:AK:MSNT
0,,1930-04-01 00:00:00,Teton,7030.00,2100-01-01 00:00:00,US,039,56,170401010304,17040101,43.94583,-110.44677,Base Camp,BSCW4,,10F02:WY:SNOW
0,10F02S,1979-10-01 00:00:00,Teton,7060.00,2100-01-01 00:00:00,US,039,56,170401010304,17040101,43.94019,-110.44544,Base Camp,BSCW4,-8.0,314:WY:SNTL
0,,1898-05-01 00:00:00,Big Horn,3840.00,2100-01-01 00:00:00,US,003,56,100800071208,10080007,44.38333,-108.05000,Basin,BSNW4,,0540:WY:COOP
0,,1961-04-01 00:00:00,Silver Bow,7180.00,2100-01-01 00:00:00,US,093,30,170102010201,10020005,45.79737,-112.52047,Basin Creek,BSCM8,,12D09:MT:SNOW
0,12D09S,1976-10-01 00:00:00,Silver Bow,7180.00,2100-01-01 00:00:00,US,093,30,170102010201,10020005,45.79737,-112.52047,Basin Creek,BSCM8,-8.0,315:MT:SNTL
0,14B03S,2011-10-12 00:00:00,Sanders,5150.00,2100-01-01 00:00:00,US,089,30,170102120105,17010212,47.85562,-114.75841,Bassoo Peak,BASM8,-8.0,1190:MT:SNTL
0,,1961-03-01 00:00:00,Sanders,5150.00,2100-01-01 00:00:00,US,089,30,170102120105,17010212,47.85562,-114.75841,Bassoo Peak,BASM8,,14B03:MT:SNOW
0,,1988-10-01 00:00:00,Sanders,5150.00,2013-02-01 00:00:00,US,089,30,170102120105,17010212,47.85000,-114.76667,Bassoo Peak,BASM8,,MU03:MT:MPRC
0,,1950-02-01 00:00:00,Rio Arriba,9300.00,1990-12-31 00:00:00,US,039,35,130201020901,13020102,36.51667,-106.31667,Bateman,BAMN5,,06N04:NM:SNOW
0,06N04S,1978-10-01 00:00:00,Rio Arriba,9249.00,2100-01-01 00:00:00,US,039,35,130201020901,13020102,36.51174,-106.31543,Bateman,BAMN5,-8.0,316:NM:SNTL
0,,1960-10-01 00:00:00,Natrona,6010.00,2100-01-01 00:00:00,US,025,56,101800070103,10180007,42.63333,-106.38333,Bates Creek 2,BCRW4,,0552:WY:COOP
0,,1978-02-01 00:00:00,UNKNOWN,686.00,1992-12-31 00:00:00,CA,999,97,190104040000,19040101,60.15000,-137.93333,Bates River,,,37L01:YK:SNOW
0,,2018-05-18 00:00:00,Owyhee,5720.00,2100-01-01 00:00:00,US,073,16,170501040905,,42.47694,-116.32576,Battle Creek AM,,-8.0,1295:ID:SNTLT
0,,1958-02-01 00:00:00,Owyhee,5710.00,2100-01-01 00:00:00,US,073,16,170501040905,17050104,42.47742,-116.32585,Battle Creek AM,BATI1,,16G09:ID:SNOW
0,,1928-06-01 00:00:00,Clark,280.00,2100-01-01 00:00:00,US,011,53,170800030102,17080001,45.76666,-122.53333,Battle Ground,,,0482:WA:COOP
0,,2012-10-01 00:00:00,Lander,4510.00,2013-01-01 00:00:00,US,015,32,160401071000,16040105,40.65000,-116.93333,Battle Mountain,,,0688:NV:COOP
0,,1976-02-01 00:00:00,Carbon,7440.00,1997-02-01 00:00:00,US,007,56,140500030109,14050003,41.05000,-107.26667,Battle Mountain,BTLW4,,07H04:WY:SNOW
0,07H04S,1985-10-01 00:00:00,Carbon,7498.00,2100-01-01 00:00:00,US,007,56,140500030109,14050003,41.05402,-107.26674,Battle Mountain,BTLW4,-8.0,317:WY:SNTL
0,,1944-01-01 00:00:00,Lander,4540.00,2100-01-01 00:00:00,US,015,32,160401050903,16040105,40.61666,-116.88333,Battle Mountain 4 SE,B23N2,,0691:NV:COOP
0,,1951-02-01 00:00:00,Umatilla,4340.00,1975-12-31 00:00:00,US,059,41,170701030604,17070103,45.33333,-118.96667,Battle Mountain Sum (Disc),,,18D12:OR:SNOW
0,,1961-01-01 00:00:00,Gallatin,6020.00,1979-12-31 00:00:00,US,031,30,100700030201,10070003,45.88333,-110.88333,Battle Ridge,,,10D11:MT:SNOW
0,,1982-10-30 00:00:00,Tulare,7650.00,2100-01-01 00:00:00,US,107,06,180300010403,,36.12700,-118.29300,Beach Meadows,,,BCH:CA:MSNT
0,,1930-04-01 00:00:00,Tulare,7650.00,2100-01-01 00:00:00,US,107,06,180300010403,,36.12200,-118.29300,Beach Meadows,,,BHM:CA:SNOW
0,,1977-03-01 00:00:00,Beaverhead,8850.00,2007-05-01 00:00:00,US,001,30,100200010501,10020001,44.47147,-112.98191,Beagle Springs,BEAM8,,12E08:MT:SNOW
0,12E08S,1976-10-01 00:00:00,Beaverhead,8850.00,2100-01-01 00:00:00,US,001,30,100200010501,10020001,44.47147,-112.98191,Beagle Springs,BEAM8,-8.0,318:MT:SNTL
0,,1961-04-01 00:00:00,Gallatin,8150.00,2017-06-01 00:00:00,US,031,30,100200080202,10020008,45.32334,-111.37141,Bear Basin,BBRM8,,11D09:MT:SNOW
0,16E11S,1979-10-01 00:00:00,Adams,5350.00,2100-01-01 00:00:00,US,003,16,170602100104,17060210,44.95222,-116.14293,Bear Basin,BRBI1,-8.0,319:ID:SNTL
0,,1947-04-01 00:00:00,Trinity,6500.00,2100-01-01 00:00:00,US,105,06,180102110501,,40.96700,-122.86700,Bear Basin,,,BBS:CA:SNOW
0,,1961-01-01 00:00:00,Valley,5350.00,1991-12-31 00:00:00,US,085,16,170602100104,17060210,44.95000,-116.15000,Bear Basin (Disc),,,16E11:ID:SNOW
0,13F03S,1979-10-01 00:00:00,Custer,7900.00,2100-01-01 00:00:00,US,037,16,170402180101,17040218,43.74367,-113.93797,Bear Canyon,BECI1,-8.0,320:ID:SNTL
0,,1952-03-01 00:00:00,Custer,7900.00,1992-12-31 00:00:00,US,037,16,170402180101,17040218,43.75000,-113.93333,Bear Canyon (Disc),,,13F03:ID:SNOW
0,,1984-01-01 00:00:00,Jefferson,7080.00,2100-01-01 00:00:00,US,059,08,101900020804,10190002,39.63317,-105.33694,Bear Ck ab Evergreen,,,06710385:CO:USGS
0,,1900-05-01 00:00:00,Jefferson,5780.00,2100-01-01 00:00:00,US,059,08,101900020806,10190002,39.65304,-105.19582,Bear Ck at Morrison,,,06710500:CO:USGS
0,,1915-01-01 00:00:00,Wallowa,3250.00,2100-01-01 00:00:00,US,063,41,170601050402,17060105,45.52681,-117.55241,Bear Ck nr Wallowa,,,13330500:OR:USGS
0,,1932-03-01 00:00:00,Elko,7800.00,1992-12-31 00:00:00,US,007,32,170501020301,17050102,41.83333,-115.45000,Bear Creek,BERN2,,15H01:NV:SNOW
0,15H01S,1976-03-01 00:00:00,Elko,8040.00,2100-01-01 00:00:00,US,007,32,170501020301,17050102,41.83384,-115.45278,Bear Creek,BERN2,-8.0,321:NV:SNTL
0,,2016-01-30 00:00:00,Kenai Peninsula,2516.00,2100-01-01 00:00:00,US,122,02,190203010301,,60.19019,-150.53100,Bear Creek,,,50LL24:AK:SNOW
0,,1929-02-01 00:00:00,Lake,5500.00,1933-12-31 00:00:00,US,037,41,171200051405,17120005,42.71667,-120.73333,"Bear Creek, Head Of (Disc)",,,20G03:OR:SNOW
0,,2018-05-17 00:00:00,Lake,6580.00,2100-01-01 00:00:00,US,037,41,171200060105,,42.41655,-120.47043,Bear Flat Meadow AM,,-8.0,1291:OR:SNTLT
0,,1958-02-01 00:00:00,Lake,6580.00,2100-01-01 00:00:00,US,037,41,171200060105,18020001,42.41655,-120.47043,Bear Flat Meadow AM,BFZO3,,20G15:OR:SNOW
0,22E10S,2011-07-18 00:00:00,Linn,4720.00,2100-01-01 00:00:00,US,043,41,170900040203,17090004,44.32530,-122.09380,Bear Grass,BKSO3,-8.0,1166:OR:SNTL
0,,1910-10-01 00:00:00,Bear Lake,5900.00,2100-01-01 00:00:00,US,007,16,160102010200,16010201,42.11667,-111.30000,Bear Lake,,,10055500:ID:BOR
0,05J39S,1979-10-01 00:00:00,Larimer,9522.00,2100-01-01 00:00:00,US,069,08,101900060201,10190006,40.31176,-105.64670,Bear Lake,BLKC2,-8.0,322:CO:SNTL
0,,1964-02-01 00:00:00,Crook,4680.00,2100-01-01 00:00:00,US,011,56,101202030303,10120203,44.55000,-104.31667,Bear Lodge Divide,BLGW4,,04E02:WY:SNOW
